repository,path,role,audience,subject,owner,authority_target,review_state,disposition
agon-emos,docs/tasks/INTEG-014.md,task,human and agent,docs/tasks,agon-emos,retain source/provenance,pending,reconcile status with TODO/evidence; retain identity
agon-emos,docs/tasks/INTEG-014/E01.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E02.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E03.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E04-procedure.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E04.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E05.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E06-procedure.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E06.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E07-parity.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E07-procedure.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E07-results/cpu-check.txt,task evidence/research,human and agent,docs/tasks/INTEG-014/E07-results,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E07.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E07P-results/README.md,task evidence/research,human and agent,docs/tasks/INTEG-014/E07P-results,agon-emos,owning task/index; dated evidence,partial,scoped claims/navigation inspected; remaining body not accepted
agon-emos,docs/tasks/INTEG-014/E08.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E09-results/partial-comparison.md,task evidence/research,human and agent,docs/tasks/INTEG-014/E09-results,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/INTEG-014/E09.md,task evidence/research,human and agent,docs/tasks/INTEG-014,agon-emos,owning task/index; dated evidence,pending,retain; inspect current reusable instructions before promotion
agon-emos,docs/tasks/MOS-001.md,task,human and agent,docs/tasks,agon-emos,retain source/provenance,pending,reconcile status with TODO/evidence; retain identity
agon-emos,docs/tasks/QUAL-001.md,task,human and agent,docs/tasks,agon-emos,retain source/provenance,partial,scoped status/contracts inspected; remaining body/evidence not exhaustively reviewed
agon-emos,docs/tasks/QUAL-002.md,task,human and agent,docs/tasks,agon-emos,retain source/provenance,pending,reconcile status with TODO/evidence; retain identity
agon-emos,docs/tasks/README.md,task,human and agent,docs/tasks,agon-emos,retain source/provenance,pending,reconcile status with TODO/evidence; retain identity
agon-emos,docs/tasks/REMOTE-005.md,task,human and agent,docs/tasks,agon-emos,retain source/provenance,partial,scoped status/contracts inspected; remaining body/evidence not exhaustively reviewed
agon-emos,projects/browser-typing/identity.txt,maintained documentation,human and agent,projects/browser-typing,agon-emos,projects/browser-typing/identity.txt,pending,review body; retain until adjudicated
agon-emos,projects/browser-typing/status.txt,maintained documentation,human and agent,projects/browser-typing,agon-emos,projects/browser-typing/status.txt,pending,review body; retain until adjudicated
agon-emos,projects/emos-utility/README.md,maintained documentation,human and agent,projects/emos-utility,agon-emos,projects/emos-utility/README.md,pending,review body; retain until adjudicated
agon-emos,projects/emos/README.md,maintained documentation,human and agent,projects/emos,agon-emos,projects/emos/README.md,pending,review body; retain until adjudicated
agon-emos,projects/integ014-dual-uart/README.md,maintained documentation,human and agent,projects/integ014-dual-uart,agon-emos,projects/integ014-dual-uart/README.md,pending,review body; retain until adjudicated
agon-emos,projects/keyboard-api/README.md,maintained documentation,human and agent,projects/keyboard-api,agon-emos,projects/keyboard-api/README.md,pending,review body; retain until adjudicated
agon-emos,projects/keyboard-api/identity.txt,maintained documentation,human and agent,projects/keyboard-api,agon-emos,projects/keyboard-api/identity.txt,pending,review body; retain until adjudicated
agon-emos,projects/keyboard-wire/README.md,maintained documentation,human and agent,projects/keyboard-wire,agon-emos,projects/keyboard-wire/README.md,pending,review body; retain until adjudicated
agon-emos,projects/keyboard-wire/identity.txt,maintained documentation,human and agent,projects/keyboard-wire,agon-emos,projects/keyboard-wire/identity.txt,pending,review body; retain until adjudicated
agon-emos,projects/keyboard-wire/status.txt,maintained documentation,human and agent,projects/keyboard-wire,agon-emos,projects/keyboard-wire/status.txt,pending,review body; retain until adjudicated
agon-emos,projects/port008-forward/README.md,maintained documentation,human and agent,projects/port008-forward,agon-emos,projects/port008-forward/README.md,pending,review body; retain until adjudicated
agon-emos,projects/sdserve/README.md,maintained documentation,human and agent,projects/sdserve,agon-emos,projects/sdserve/README.md,reviewed,current body reviewed; corrections/retention in CHECKS and FINDINGS
agon-emos,requirements-dev.txt,maintained documentation,human and agent,.,agon-emos,requirements-dev.txt,pending,review body; retain until adjudicated
agon-emos,research/README.md,maintained documentation,human and agent,research,agon-emos,research/README.md,pending,review body; retain until adjudicated
agon-emos,research/devlog/2026-08-24-port-200.md,historical evidence,human and agent,research/devlog,agon-emos,owning task/index; dated evidence,metadata-only,retain dated evidence; reconcile current claims through owning task
agon-emos,research/devlog/2026-08-24.md,historical evidence,human and agent,research/devlog,agon-emos,owning task/index; dated evidence,metadata-only,retain dated evidence; reconcile current claims through owning task
agon-emos,research/devlog/2026-09-01.md,historical evidence,human and agent,research/devlog,agon-emos,owning task/index; dated evidence,metadata-only,retain dated evidence; reconcile current claims through owning task
agon-emos,research/devlog/2026-09-07.md,historical evidence,human and agent,research/devlog,agon-emos,owning task/index; dated evidence,metadata-only,retain dated evidence; reconcile current claims through owning task
agon-emos,research/devlog/2026-09-08.md,historical evidence,human and agent,research/devlog,agon-emos,owning task/index; dated evidence,metadata-only,retain dated evidence; reconcile current claims through owning task
agon-emos,research/devlog/2026-09-09.md,historical evidence,human and agent,research/devlog,agon-emos,owning task/index; dated evidence,metadata-only,retain dated evidence; reconcile current claims through owning task
agon-emos,research/devlog/2026-09-13.md,historical evidence,human and agent,research/devlog,agon-emos,owning task/index; dated evidence,metadata-only,retain dated evidence; reconcile current claims through owning task
agon-emos,research/devlog/2026-09-14.md,historical evidence,human and agent,research/devlog,agon-emos,owning task/index; dated evidence,metadata-only,retain dated evidence; reconcile current claims through owning task
agon-emos,research/emos-prior-art-2026-08-24.md,maintained documentation,human and agent,research,agon-emos,research/emos-prior-art-2026-08-24.md,pending,review body; retain until adjudicated
agon-emos,research/initial-implementation-handoff.md,maintained documentation,human and agent,research,agon-emos,research/initial-implementation-handoff.md,partial,scoped claims/navigation inspected; remaining body not accepted
agon-emos,scripts/browser_typing_peer.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/keyboard_api_peer.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/keyboard_wire_peer.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/prepare_boot_review.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/prepare_browser_typing_review.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/prepare_keyboard_api_review.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/prepare_sdserve.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/prepare_usb_cli_review.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/review_boot.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/review_general_poll.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/review_keyboard.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/review_uart_flow.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/review_uart_probe.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
agon-emos,scripts/review_visible_text.py,tool/help source,human and agent,scripts,agon-emos,retain source/provenance,pending,inspect help/defaults only when linked from reviewed workflow
